docking_score,smile
-9.5,COc1cc(C)c(C)cc1S(=O)(=O)N1CCN(c2cc(Cl)ccc2C)CC1
-9.5,Cc1sc2nc(SCC(=O)NC[C@@H]3CCCO3)n(c3ccc(C)c(C)c3)c(=O)c2c1C
-10.7,COc1cccc(c2nc3ccccc3c(=O)n2NC(=O)c2ccc(Cl)cc2)c1
-10.4,O=C(CSc1ccccc1)Nc1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1
-8.2,COc1ccc(S(=O)(=O)NCC(=O)Nc2cccc(Br)c2)cc1OC
-8.5,COc1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)cc1Cl
-7.6,COC(=O)C1=C(C)NC(=S)N[C@@H]1c1cc(I)c(OC)c(OC)c1
-9.3,COC(=O)COc1ccc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1Cl
-8.5,O=C(CCC(=O)OCc1ccc(Br)cc1)Nc1ccc(F)cc1
-9.2,C[C@H](O)Cc1nnc(SCC(=O)Nc2ccc(Cl)cc2)n1c1ccccc1
-10.4,CC(=O)c1cccc(NC(=O)COc2ccccc2C(=O)N[C@@H](C)c2ccccc2)c1
-10.1,CC1=C(C(=O)NCc2ccccc2)[C@H](c2ccc(OC3CCCC3)cc2)NC(=O)N1
-9.5,CS(=O)(=O)N(CC(=O)Nc1ccc2ccccc2c1)c1ccc(Cl)cc1Cl
-10.0,O=C(COc1cc2oc(=O)c3c(c2cc1Cl)CCCC3)N1CCOCC1
-8.6,CCOc1ccc(/C=c2\sc3nc(-c4cccs4)nn3c2=O)cc1OC
-8.1,NC(=O)[C@@H](CNS(=O)(=O)c1ccc(Cl)cc1)Sc1ncccn1
-10.5,CN(c1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1)S(=O)(=O)C
-9.6,C[C@H](C(=O)Nc1ccccc1c1ccccc1)N(c1ccccc1)S(=O)(=O)C
-7.1,COc1ccccc1O[C@@H](C)C(=O)N[C@@H]1CCS(=O)(=O)C1
-10.4,Cc1ccc(N(CC(=O)Nc2c(C)cc(C)cc2C)S(=O)(=O)c2ccc(F)cc2)cc1
-9.4,CCc1ccccc1NC(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(=O)(=O)C
-9.3,CS(=O)(=O)N(CC(=O)Nc1cccc(C(F)(F)F)c1)c1ccc(I)cc1
-9.0,CCN1C(=O)/C(=C\c2ccc(-c3cccc(C(=O)O)c3)o2)N(CC)C1=S
-9.0,COC(=O)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)C2(C)c4ccccc4C3c3ccccc23)cc1
-9.5,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)NC1CCCCC1
-8.1,COc1cc(C=C2C(=O)N(C)C(=O)N(C)C2=O)cc(Br)c1OC
-8.9,O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(F)cc1)NC1CCCCC1
-8.6,O=C(CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(Cl)cc1)NC1CC1
-9.1,COc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1
-9.9,Cc1ccc(S(=O)(=O)N(CC(=O)NCc2ccccc2Cl)Cc2c(F)cccc2Cl)cc1
-8.7,COc1ccc(CN2C(=O)/C(=C/c3cccc(OC)c3OC)/SC2=S)cc1
-8.6,Cc1cc(C)c(OCC(=O)Nc2ccc(I)cc2)c([N+](=O)[O-])c1
-9.9,O=C(Cc1ccc(c2ccccc2)cc1)OCC(=O)c1ccc(Cl)cc1
-10.8,O=C(Nc1cccc([N+](=O)[O-])c1)[C@H](Cc1ccccc1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O
-10.4,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(S(=O)(=O)NCc2ccccc2)c(Cl)cc1Cl
-9.0,O=C1/C(=C/c2ccc(Cl)cc2)/SC(=S)N1CCc1ccccc1
-8.3,COC(=O)c1sc(NC(=O)/C=C/c2c(Cl)cccc2Cl)c(C(=O)OC)c1C
-7.7,O=C1/C(=C/c2ccco2)/SC(=S)N1c1ccc(Br)cc1
-7.4,O=C1NC(=O)/C(=C\c2ccc(O)c(Br)c2)S1
-8.8,Cc1ccc(/C=C/2\C(=O)NN(c3ccc(Cl)c(Cl)c3)C2=O)s1
-9.1,CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccccc3C)cc12
-9.2,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@@H]1C(=O)OCC(=O)c1ccc(c2ccccc2)cc1
-10.3,O=C(NCc1ccc(F)cc1)c1nn2c(nc(c3ccco3)cc2C(F)(F)F)c1Cl
-9.0,COc1ccccc1C(=O)Nc1nc(c2ccc(Br)cc2)cs1
-11.9,Cn1c2nc(SCc3cc(=O)[nH]c4ccccc34)n(Cc3ccc(F)cc3)c2c(=O)n(C)c1=O
-9.5,CN(C)c1ccc(-c2nnn(CC(=O)NCc3ccc4c(c3)OCO4)n2)cc1
-9.5,O=C1NN(c2ccccc2)C(=O)/C/1=C/c1cc(Br)cc(Br)c1O
-9.6,CC(=O)N(C(C)=O)c1ccc(-c2ccc(N(C(C)=O)C(C)=O)cc2)cc1
-8.1,COc1ccc(C(=O)Nc2nnc(-c3ccco3)s2)cc1
-10.7,Cc1nc2c3ccccc3oc2c(N2CCN(C/C=C/c3ccccc3)CC2)n1
-8.8,COn1c(=O)c2ccccc2nc1-n1nc(C)cc1CC(C)C
-10.5,CCn1nc(NC(=O)c2ccc(F)cc2)c2cc3cccc(C)c3nc12
-9.3,COC(=O)[C@@H](C)N1C(=O)/C(=C/c2ccc(OCc3ccccc3C)c(OC)c2)/SC1=S
-8.5,CCOc1ccccc1NC(=O)CSCc1ccc([N+](=O)[O-])cc1
-7.4,C[N+]1(C)[C@@H]2CCC[C@@H]1CC(OC(=O)c1ccco1)C2
-9.6,Cc1ccc(C)c(n2c(SCC(=O)NC(C)(C)C)nnc2c2cccnc2)c1
-10.7,COc1ccc(N2CCN(C(=O)Cn3cnc4c(cnn4c4ccc(C)cc4)c3=O)CC2)cc1
-9.6,Cc1sc2nc(C(C)C)n3c(SCC(=O)N4CCCCCC4)nnc3c2c1C
-9.5,O=C(NCc1ccccc1)c1ccc(Nc2ccccc2Cl)nc1
-10.8,COc1ccccc1NC(=O)CN1c2cc(C(=O)Nc3ccccc3)ccc2OC(C)(C)C1=O
-8.8,CC(C)NC(=O)[C@@H]1CCCN1C(=O)Nc1ccccc1F
-9.9,Cc1ccc(n2ncc3c2ncnc3SCC(=O)Nc2nc(C(C)(C)C)cs2)cc1C
-9.6,COc1cccc(NC(=O)Nc2cccn(Cc3ccccc3Cl)c2=O)c1
-10.8,O=C(CNc1ccccc1)Nc1nc(c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)cs1
-10.0,O=C(CSc1ncc(c2ccc(Cl)cc2)[nH]1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
-7.2,CC[C@@H](C)C(=O)Nc1nnc(-c2cccs2)s1
-9.6,CC(=O)c1ccc(-n2nnnc2SCC(=O)N2[C@H](C)CCC[C@@H]2C)cc1
-8.4,CC[C@@H](C)NC(=O)CSc1nnc(-c2cccnc2)n1-c1ccc(OC)cc1
-8.6,CCCN1[C@@H]2CCC[C@@H]1CC(NC(=S)Nc1ccc(CC)cc1)C2
-10.8,CC[C@@H](c1nnnn1C(C)(C)C)N(Cc1ccc(F)cc1)Cc1cc2ccc(C)cc2[nH]c1=O
-10.0,CC[C@H](c1nnnn1C1CCCC1)N(Cc1cc2ccc(C)cc2[nH]c1=O)C[C@H]1CCCO1
-9.7,CC[C@@H](c1nnnn1C(C)(C)CC)N(Cc1ccco1)Cc1cc2cc(OC)ccc2[nH]c1=O
-9.7,Cc1sc2nc(C)nc(N3CCN(C(=O)c4ccccc4C)CC3)c2c1C
-8.7,CCC(C)(C)NC(=O)[C@H]1CCCN1C(=O)NCc1ccccc1
-7.9,CCC(=O)Nc1nnc(SCC(=O)Nc2ccccc2Br)s1
-9.5,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1Cc2ccccc2C1=O
-10.1,O=C(N[C@H](Cc1ccccc1)c1nc2ccccc2[nH]1)c1ccccc1F
-8.8,COc1ccc(S(=O)(=O)C[C@](C)(O)C(=O)Nc2ccc(Cl)cc2)cc1
-8.5,Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1
-9.3,O=C(NCc1ccc(Cl)cc1Cl)C1=Cc2ccccc2OC1
-9.1,CCc1ccc([C@H]2CC(=NNC2=O)c2ccc(Cl)cc2)cc1
-6.9,NC(=O)NOCc1cccc(Cl)c1
-6.8,CCOC(=O)C[C@H]1ON(C)C(=O)N1c1ccc(Cl)cc1Cl
-8.1,Cc1nc(C)c(I)c(OCC(=O)c2ccc(Cl)cc2)n1
-6.8,COc1nc2cc(N)nc(=S)n2nc1C
-9.1,Cc1ccc2nc(NC(=N)NC(=O)Cc3ccccc3)nc(C)c2c1
-9.9,COc1ccc(c2nc3ccccn3c2Nc2ccc3c(c2)OCO3)cc1OC
-10.6,O=c1/c(=C/c2ccccc2)/sc2=NC3=C([C@H](n12)c1cccs1)CCc1c3cccc1
-7.5,O=S(=O)(c1cccn2c(=S)[nH]nc12)N1CCOCC1
-9.6,O=C1OCC[C@H]1Sc1nc2ccccc2c(=O)n1Cc1ccccc1
-8.1,CCOC(=O)Cn1nc(C)c(NC(=O)COc2cc(C)c(Cl)c(C)c2)c1C
-9.3,O=C(Cc1ccccc1)c1ccccc1NC(=O)c1ccco1
-7.8,CCOC(=O)[C@@H]1Sc2nnc(C)n2N[C@H]1c1ccc(OC)c(OC)c1
-10.2,O=C(NCCc1c[nH]c2ccccc12)c1nc(c2ccc(C(F)(F)F)cc2)no1
-8.0,CC(=O)Nc1ccc(O)c2ccccc12
-9.5,Cc1ccc(/C=C/C(=O)NCCC(c2ccccc2)c2ccccc2)o1
-8.7,CCn1cc(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)c(C(=O)NC2CCCCC2)n1
-7.1,CC(C)c1ccccc1OC[C@H](O)CN1CCCC1
-8.9,O=C(O)C[C@H](CN1C(=O)c2ccccc2C1=O)c1ccccc1
-5.8,CC1(C)CC(OC(=S)S)CC(C)(C)N1O
-8.0,COc1ccc(OC)c(-n2nnc3ccccc3c2=O)c1
-7.8,CCOC(=O)c1cnc(Sc2ncccc2[N+](=O)[O-])nc1N
-8.4,COc1ccc([C@H](c2cc3c(cc2O)OCO3)N2CCCC2)cc1
-8.5,CC[C@@]1(O)C(=O)c2ccccc2N(c2ccccc2)C1=O
-9.2,Oc1ccc(c2nc3ccccc3nc2c2ccc(O)cc2O)c(O)c1
-5.6,CCCOP(=O)(OCCC)[C@@H](O)C(Cl)(Cl)Cl
-5.6,CCCCCC[C@@H]1OC[C@@H](COC)O1
-7.8,COc1ccc(C)cc1Sc1ccc(Cl)cc1[N+](=O)[O-]
-10.2,COc1cc(CC(=O)c2cc3c(cc2c2ccccc2)OCO3)cc(OC)c1OC
-8.7,CCC[n+]1c2scc(c3ccc([N+](=O)[O-])cc3)n2c2ccccc2c1=O
-8.9,COc1ccc2c(c1)C(=O)[C@H]1CC3(CC[C@H]21)OCCO3
-10.4,O=C(CN1CCCC1)Nc1ccc2c(c1)[C@@H]1Oc3ccccc3C[C@H]1CO2
-9.3,COc1ccc2c(c1)OCc1c(=O)c3ccccc3oc1-2
-8.2,Cc1cc(C)c(C[N+](C)(C)Cc2ccccc2)c(C)c1
-10.3,O=C1CC[C@](c2ccccc2)(C2CCN(Cc3ccc(F)cc3)CC2)C(=O)N1
-7.9,NC(Cc1ccccc1)(Cc1ccccc1)C(=O)O
-5.4,COC(OC)[C@@]1(C)CC[C@H](C)[C@@H](OC)O1
-6.9,O=C(Nc1ccccc1Cl)n1ccnc1
-8.1,CCN(CC)CCOc1ccc(/C=C/c2ccccc2)cc1
-5.5,CCCOC(=O)CCC(=O)N(CC)CC
-9.9,Nc1nc(N)c2c(n1)CC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C2
-9.5,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl
-7.9,O=c1[nH]c(=O)n([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c2ccccc12
-7.8,O=C(O)[C@H]1CCCN1Cc1ccc2c(c1)OCO2
-9.6,C[C@H]1CCCc2c1[nH]c1ccc3ccccc3c21
-5.9,C/C=C(\Br)C(=O)N1CCCCC1
-6.6,COc1ccc(Br)c2c1C(=O)CC2
-7.7,CCO[P@@](=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1C(C)C
-10.3,CC(=O)Nc1ccc(/C=C(\C(=O)O)/c2cccc3ccccc23)cc1
-8.1,C[C@H]1CCC/C(=C(/C(=O)O)\c2ccccc2)/C1
-8.4,COc1ccc(N2C(=O)CC3(CCCC3)CC2=O)cc1
-8.4,CN(CCNC(=O)Nc1ccccc1)c1ccccc1
-7.7,CSc1ccc(NC(=O)NCCc2ccccc2)cc1
-10.0,O[C@]1(c2ccccc2)C[N+]2=C(CCCCC2)N1c1cccc(C(F)(F)F)c1
-9.0,COc1cc(/C=c\2/sc3nc(=O)c(c4ccccc4)nn3c2=O)cc(OC)c1OC
-7.9,Nc1ncnc(N)c1NC(=O)c1cccc(F)c1
-10.1,COC(=O)[C@@H](C)NC(=O)COc1ccc2c(c1)occ(c1ccc3c(c1)OCCO3)c2=O
-8.9,CC(C)(C)C1CCC2(CC1)NC(=S)N(c1ccc(Cl)cc1)N2
-8.6,CCc1nnc(NC(=O)CCCOc2ccc(C(C)(C)C)cc2)s1
-9.2,O=C(O)c1cccc(N2C(=O)/C(=C/c3ccccc3F)/SC2=S)c1
-7.7,COC(=O)c1ccc(NC(=O)CCCOc2ccc(OC)cc2)cc1
-9.2,COC(=O)c1cc(NC(=O)CSc2nnnn2c2ccccc2)cc(C(=O)OC)c1
-7.8,CCCC[C@@H](C(=O)O)N1C(=O)c2c(c(Cl)c(Cl)c(Cl)c2Cl)C1=O
-7.6,CC1=C(C(N)=O)[C@@H](c2cccnc2)N2NC(CCCO)=NC2=N1
-8.2,O=C(O)CCCCCNS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1
-8.4,CCCOc1cc2oc(=O)c3c(c2cc1Cl)CCC3
-7.7,CSCC[C@@H](Nc1ncnc2sc3c(c21)CCCC3)C(=O)O
-10.1,Cc1ccc(N2C(=O)/C(=C/c3c[nH]c4ccccc34)/SC2=S)cc1
-8.7,COC(=O)c1cc(C(=O)OC)cc(N2C(=O)CN=C2Nc2nc(C)cc(C)n2)c1
-9.1,CC(C)(C)C(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3
-7.4,Cc1ccc(OCCCC(=O)NC(C)(C)C)c(C)c1
-8.8,Cc1ccc(OCCCC(=O)Nc2ccc(C)c(C)c2)c(C)c1
-8.4,O=C(COC(=O)c1cccc(Br)c1)Nc1cc(Cl)ccc1Cl
-9.2,C[C@H](CNC(=O)c1ccc(Cl)cc1Cl)NC(=O)c1ccc(Cl)cc1Cl
-5.3,CCOC(=O)[C@@H]1SC(=S)N(C)C1=O
-7.0,CCCC[C@H](CC)C(=O)Nc1ccccc1C
-7.1,CCCCC(=O)Nc1cc(C)cc(C)c1
-8.3,CCCCC1CCC(C2CCC(C(=O)N3CCOCC3)CC2)CC1
-8.6,CCCOc1ccc(N2C[C@H](C(=O)Nc3ccccn3)CC2=O)cc1
-7.7,COc1cc(OC)c(NC(=O)c2cc(OC)c(OC)cc2OC)cc1Cl
-9.4,CCCNC(=O)c1nn2c(nc(c3ccc(Br)cc3)cc2C(F)(F)F)c1Cl
-7.9,CCCCOC(=O)c1ccc(NC(=O)c2cccnc2Cl)cc1
-7.1,CCCNC(=O)COc1cc(C)ccc1C(C)C
-9.1,CCCCCOc1ccc([C@@H]2Nc3ccccc3C(=O)N2NC(=O)c2ccncc2)cc1
-9.4,CCOC(=O)CCc1c(C)c2ccc(OCc3ccc(F)cc3Cl)cc2oc1=O
-11.7,Cc1c2oc3c(c2cc2c(C)c(CCC(=O)N[C@@H](Cc4ccccc4)C(=O)O)c(=O)oc12)CCCC3
-10.5,Cc1coc2cc3oc(=O)c(CCC(=O)N[C@@H](CSCc4ccccc4)C(=O)O)c(C)c3cc12
-6.9,CCCC[C@H](CC)C(=O)Nc1nnc(CC(C)(C)C)s1
-9.5,CCCCN1CC(=O)N2[C@@H](Cc3c4ccccc4[nH]c3[C@@H]2c2ccc(OC(C)C)c(OC)c2)C1=O
-9.1,CC1=CC[C@H]2CO[C@H](C[N+]3(Cc4ccccc4)CCCCC3)[C@@H]1C2
-9.1,Cc1c2cc(Cl)c(O)cc2oc(=O)c1CCC(=O)N[C@H](C(=O)O)C(C)C
-10.6,Cc1oc2cc(OC(=O)[C@@H](C)NC(=O)OC(C)(C)C)ccc2c(=O)c1c1ccc2c(c1)OCCO2
-7.6,COc1ccc(OCCSc2nnc(c3cccs3)n2C)cc1
-10.6,C/C(=C(/NC(=O)c1ccccc1)\C(=O)NCc1ccccc1)/c1ccc(Cl)cc1
-8.8,CCCOC(=O)[C@@]12CC(=C(C)C[C@H]1CCCc1ccccc21)C
-7.9,O=Cc1ccc(Cl)c(C(=O)c2ccccc2)c1Cl
-8.9,CC(=O)c1ccc(OC(=O)Nc2cccc(F)c2)cc1
-8.6,CCOC(=O)C1=NN(c2cccc(C(F)(F)F)c2)C2=NC(=C(C(=O)OC)[C@H](c3cccs3)N12)C
-7.3,CCCOc1ccc(N2C(=O)[C@H]3[C@H](C2=O)C2(C(=O)C)c4ccccc4C3c3ccccc23)cc1
-6.9,CCOC(=O)C(=Cc1ccc([N+](=O)[O-])o1)C(=O)OCC
-6.8,CCCCOCCCNC(=O)CS(=O)(=O)Cc1ccccc1
-10.0,CCCCN1C(=O)/C(=C/c2c(Sc3ccccc3)nc3ccccn3c2=O)/SC1=S
-8.2,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2cccc(Cl)c2)o1
-11.2,COc1ccc(CCn2c(=O)c3c(=O)c4ccccc4oc3nc2c2ccccc2F)cc1
-9.6,COc1ccc(C(=O)N[C@@]2(C(F)(F)F)NC(=O)N(CCc3ccccc3)C2=O)cc1
-10.4,C[C@H]1CCc2sc3ncn4nc(c5ccc(O)cc5)nc4c3c2C1
-9.6,O=C(NCc1ccco1)c1nc2c3c4c(sc3ncn2n1)CCCC4
-11.9,CCOC(=O)c1cccc(n2c3nc4ccccc4nc3c3c2ncn(Cc2ccc(C)cc2)c3=O)c1
-9.6,COCCn1c2nc3ccccc3nc2c2c1ncn(Cc1ccc(Cl)cc1)c2=O
-11.4,Cc1ccc(Cn2cnc3c(c4nc5ccccc5nc4n3Cc3ccc4c(c3)OCO4)c2=O)cc1
-8.1,CCCOc1ccc([C@@H]2SCC(=O)Nc3c2c(C)nn3[C@H]2CCOC(C)(C)C2)cc1
-7.2,CCN(CC)CCC[C@H](C)Nc1nc(C)nc2cc(Cl)ccc12
-10.6,COc1ccc(c2nnc(Nc3c(C)n(C)n(c4ccccc4)c3=O)c3ccccc23)cc1
-7.9,COc1ccc([C@H]2Oc3ccccc3C3=C2[C@@H](c2ccccc2)N2N=CNC2=N3)c(OC)c1
-8.2,CCCCc1nc2sc3c(ncnc3NCCCN(C)C)c2c2c1CCCC2
-10.7,Cc1ccc(C(=O)NC(=S)Nc2ccc(c3nc4ncccc4o3)cc2)cc1C
-9.4,COC(=O)C1=C(C)N(c2ccc(C)c(C)c2)C(=O)/C/1=C\c1ccc(C(=O)O)cc1
-9.3,COc1ccc(C(=O)NC(=S)Nc2sc3c(c2C(=O)N)CCCCCC3)cc1
-7.9,CNC(=O)Nc1ccc([C@](O)(C(=O)OC)C(F)(F)F)cc1
-10.3,CCCC[C@@H](NC(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)c1ccccc1
-9.2,O=C(NC(=S)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccnc1
-9.3,COc1ccc(n2c(=O)c3c4c(sc3nc2NC[C@@H](C)O)CCCCC4)cc1
-9.2,COc1cc(c2noc(CCC(=O)Nc3ccccc3C(F)(F)F)n2)cc(OC)c1OC
-9.3,O=C(O)CCCCCNC(=O)/C(=C\c1ccc2c(c1)OCO2)/NC(=O)c1ccc(Br)o1
-9.9,COCCNS(=O)(=O)c1cc(c2nn3c(C)nnc3c3ccccc23)ccc1C
-10.4,Cc1ccccc1N1CCN(C(=S)c2ccc(c3ccc([N+](=O)[O-])cc3)o2)CC1
-10.4,COc1ccc(Cn2c(=O)c3c(=O)c4ccccc4oc3nc2c2ccccc2)cc1
-8.4,CCCc1cc(N[C@H](C)CC)n2nc(C)c(c3ccccc3)c2n1
-9.4,CC[C@]1(C)Cc2c3c(nc(N4CCOCC4)c2CO1)sc1c3ncnc1NCCN(C)C
-10.1,CCOc1ccc2nc(Nc3ncc4c(n3)C[C@@H](c3cccs3)CC4=O)nc(C)c2c1
-9.0,CCOC(=O)CNC(=O)CSc1nc2sc3c(c2c(=O)n1c1ccc(C)cc1)CCCC3
-9.3,CC(C)Oc1cccc(c2nnc(SCC(=O)Nc3cccc(Cl)c3)n2N)c1
-6.1,CC1(C)O[C@H]2[C@H](N)C[C@H](C(=O)O)[C@@H]2O1
-9.3,C[C@@H]1C(=O)O[C@H](c2ccccc2)N1C(=O)OCc1ccccc1
-9.3,CCCSc1nnc2n1c(=O)c1c(-c3ccccc3CC1(C)C)n2CCC
-7.0,N[C@H](C(=O)O)C(F)(F)c1ccccc1
-9.3,COC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccccc3C)n2N)cc1
-9.0,O=C(CCC(=O)Nc1ccccc1F)Nc1nnc(C2CCCCC2)s1
-11.3,Cc1ccc(C)c(S(=O)(=O)c2c(N)n(CCc3ccccc3)c3nc4ccccc4nc23)c1
-9.5,CCc1nnc(N2C(=O)c3oc4ccc(C)cc4c(=O)c3[C@H]2c2cccc(OC)c2OC)s1
-9.4,COc1cccc(OCc2nc3c4cnn(Cc5ccccc5)c4ncn3n2)c1
-7.6,CCN(CC)C(=O)CSc1nnc(-c2cccc(Cl)c2)n1C
-8.5,FC(F)(F)c1nnc2sc(CCc3ccccc3)nn21
-9.8,CC(C)CCNC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12
-9.2,COc1ccccc1Nc1nc(N)nc(CSc2nnc(c3ccncc3)o2)n1
-9.2,Cc1ccccc1c1nnc(SCC(=O)Nc2cc(Cl)cc(Cl)c2)n1N
-10.1,Cc1ccccc1-c1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)n1N
-8.4,COC(=O)c1c2c(sc1NC(=S)NC(=O)c1ccnn1C)CCCCCC2
-8.1,CCOC(=O)CNC(=O)CSc1nnc(-c2cccc(Cl)c2)n1CC
-7.8,COc1cc(NC(=O)c2cc(C3CC3)on2)c(OC)cc1Cl
-10.1,CCc1ccc([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nccs2)cc1
-9.2,O=C(CN1c2cccc3cccc(c23)C1=O)NCCSc1ccccc1
-10.4,O=C(Nc1c2c(nn1c1ccc([N+](=O)[O-])cc1)CSC2)c1ccccc1C(F)(F)F
-7.1,CCOC(=O)COc1ccc([C@@H]2N[C@@H](C(=O)O)CS2)cc1
-7.0,c1ccc(OCCCN2CCCCC2)cc1
-7.4,Cc1ccc(OCCCCN2CCCCC2)c(C)c1
-9.7,O=C(O)COc1ccc([C@@H]2Nc3ccccc3S(=O)(=O)N2Cc2ccccc2)cc1
-7.1,COC(=O)[C@H]1[C@@H](C(=O)OC)N(C)c2ccccc2N1C=O
-8.8,COc1ccc(NC(=O)C2(c3ccccc3)CCCC2)cc1OC
-8.7,O=C(O)c1ccc(c2ccc3[nH]ccc3c2)cc1
-7.1,Cc1[nH]c(C)c(C(O)(C(F)(F)F)C(F)(F)F)c1Br
-7.9,COc1ccc(C)cc1NC(=O)CSc1nnc(C)s1
-8.2,CC(C)(C)c1ccc(NCc2ccccc2O)cc1
-7.9,O=C(O)c1ccn(COc2ccc(Cl)cc2Br)n1
-6.7,CC(C)(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O
-6.0,O=[N+]([O-])c1ccc(Br)c(F)c1
-8.7,O=C(O)c1cccc(c2cccc(Cl)c2)c1
-8.2,CC(C)(C)OC(=O)N[C@H](CC(=O)O)Cc1csc2ccccc12
-8.2,Cc1cc(C)c2cc(CNCCCO)c(=O)[nH]c2c1
-8.6,O=C(CSc1nnc(C2CC2)n1c1ccccc1)NC1CCCCC1
-8.6,O=C(Nc1nnc(c2cccs2)o1)c1ccc2ncsc2c1
-8.7,COc1cc(NC(=O)CSc2nc(COc3ccc(Cl)cc3)n[nH]2)cc(OC)c1
-8.1,CSCC[C@@H](NS(=O)(=O)c1ccccc1F)C(=O)OCc1ccccc1Cl
-9.9,C[C@H](NC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccccc1)c1ccccc1
-6.8,COCCCNC(=O)c1ccc(Cl)cc1
-11.1,c1sc2ncnc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1c1ccccc1
-10.7,COc1ccc(Cn2cc(S(=O)(=O)c3ccc(F)cc3)c(=O)c3cc(F)ccc23)cc1
-10.5,COc1cccc(NC(=O)CN(C2=N[C@@H]3CS(=O)(=O)C[C@H]3S2)c2cc(C)cc(C)c2)c1
-11.4,COc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccccc1)cn2CC(=O)Nc1cc(C)ccc1C
-7.2,CC(C)c1ccccc1OC[C@@H](O)CNC(C)(C)CC(C)(C)C
-9.7,COc1cccc2c1ccn(CC(=O)Nc1cc(C)ccc1C)c2=O
-10.0,Cc1ccc(NC(=O)[C@@]2(C)Cc3ccccc3C(=O)O2)cc1Cl
-10.5,C[C@]1(C(=O)Nc2cccc3ncccc32)Cc2ccccc2C(=O)O1
-9.1,CC[C@H]1S[C@H](CC)C(=O)N(CC(=O)Nc2cc(C)ccc2C)C1=O
-9.9,Cc1ccc(/C=c\2/sc3=NC(=C([C@@H](n3c2=O)c2ccccc2)C(=O)Nc2ccccc2)C)cc1
-8.9,COc1ccc(Cc2nnc(NCc3ccco3)[nH]c2=O)cc1
-9.1,O=C(Nc1nc2c(s1)c(Cl)ccc2Cl)c1ccc([N+](=O)[O-])o1
-7.9,CN1C(=O)[C@H](CC(=O)Nc2ccc(F)cc2)N(Cc2ccco2)C1=S
-9.2,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)c4cnn(C)c4C)[C@H]3SC2)s1
-8.6,CCCCOC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])cc1
-8.1,CCN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C1CCCCC1
-6.8,CCCCN(CCCC)C(=O)c1ccc(SC)cc1OC
-9.5,COc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1NC(=O)c1cccnc1
-9.2,O=C(CCC1CCCCC1)N1CCC(Cc2ccccc2)CC1
-7.3,CCCCOC(=O)C1=C(C)N(C)C(=O)N[C@@H]1c1ccccc1Cl
-8.5,CC[C@@H](NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(C)cc1
-7.1,COCCCNC(=S)N1CCN(c2ccc(Cl)c(Cl)c2)CC1
-11.2,O=C(c1cnn2c1nc(c1cccc3ccccc13)cc2C(F)(F)F)N1CCOCC1
-8.1,Cc1nn(CCC(=O)Nc2ccon2)c(C)c1[N+](=O)[O-]
