docking_score,smile
-6.3,COc1ccc(C)cc1NC(=O)[C@@H](C)Oc1ccc(Cl)cc1C
-5.4,Cc1cccc(N2CCN(C(=O)C(Cl)(Cl)Cl)CC2)c1C
-6.0,COc1ccc(/C=C/C(=O)Nc2ccccc2C(N)=O)cc1
-5.8,Cc1cccc(NC(=O)Cc2ccc(Br)cc2)c1C
-6.2,COc1ccc(O[C@H](C)C(=O)Nc2cccc(Cl)c2)cc1
-6.0,Cc1cc(C(=O)Nc2ccc(N(C)C)cc2)ccc1[N+](=O)[O-]
-5.3,CCC[C@H](C)NC(=O)Cc1ccccc1[N+](=O)[O-]
-4.9,CCOC(=O)c1c(NC(=O)OC)sc(C)c1CC
-5.2,CC(C)CCNC(=O)Cc1ccc([N+](=O)[O-])cc1
-6.2,COC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CC[C@H](C)C2
-5.8,CC[C@@H](Oc1ccccc1)C(=O)Nc1cc(Cl)ccc1OC
-5.9,C[C@H](Oc1cccc(Cl)c1)C(=O)NCc1ccncc1
-5.6,CCOC(=O)c1ccccc1NC(=O)[C@@H](CC)c1ccccc1
-5.0,CCOc1ccc(C(=O)NC(C)(C)C)cc1Cl
-6.1,O=C(O)[C@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)Nc1nc2ccc(F)cc2s1
-4.9,COC(=O)c1sc2ccccc2c1N
-4.9,CCOc1cc(C=O)ccc1OC(C)C
-5.9,COc1ccc(NC(=S)NC(=O)/C=C/c2ccccc2)cc1Cl
-5.5,CC(C)c1ccccc1NC(=O)COc1ccc2ccccc2c1
-5.9,O=S(=O)(Nc1ccc(O)c(Cl)c1)c1ccc(F)cc1
-7.3,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1cccc2cccnc12
-7.0,Fc1ccc(c2nc(c3ccc(C(F)(F)F)cc3)no2)cc1
-5.6,COc1ccc(Cc2noc(C3CCCCC3)n2)cc1
-6.5,Cn1c(=O)cc2c3c1ccc(N1CCCC1)c3C(=O)c1ccccc1-2
-6.2,CCCN1C(=O)c2ccccc2N[C@H]1c1ccc(Cl)c(Cl)c1
-5.5,CC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1
-6.5,COc1ccc(NC(=O)COc2ccc3ccccc3c2)cc1Cl
-6.9,FC(F)(F)c1ccc(c2noc(c3ccccc3)n2)cc1
-7.1,O=C(COc1ccc2ccccc2c1)Nc1ccc2c(c1)OCCO2
-6.5,Cc1ccc(NC(=S)NC(=O)/C=C/c2ccccc2)cc1C
-6.1,Cc1ccccc1N1CCN(C(=S)c2ccc(N(C)C)cc2)CC1
-5.9,COc1ccc(CC(=O)Nc2ccc(Cl)cc2C)cc1OC
-5.5,O=S(=O)(Nc1ccc(O)cc1)c1ccc(Br)cc1
-5.9,COC(=O)/C=C1/SC(NC(=O)c2cccc(Cl)c2)=NC1=O
-5.1,O=C(NC1C2CC3CC(C2)CC1C3)c1cccs1
-6.1,C[C@@H]1CCCCN1C(=O)/C=C/c1ccc2c(c1)OCO2
-6.5,Cc1cc(C)cc(NC(=O)CSCc2ccccc2C)c1
-5.7,CCOC(=O)c1ccc(NC(=S)NCc2ccccc2)cc1
-6.7,Cc1ccc(SCC(=O)Nc2cccc3ccccc23)cc1
-6.2,CC(=O)Nc1ccc(NC(=O)COc2c(C)cc(C)cc2Cl)cc1
-6.5,O=C(CSc1ccccc1)Nc1ccc2ccccc2c1
-6.4,O=C(NC1CCCC1)c1ccc(CSCc2ccccc2)cc1
-6.6,C[C@@H](Sc1ccccc1)C(=O)Nc1cccc(C(F)(F)F)c1
-5.2,CC(C)c1ccccc1NC(=O)Cc1cccs1
-5.4,CCOc1ccc(NC(=O)CCSc2ccc(Cl)cc2)cc1
-5.6,CC(C)CNC(=O)[C@@H]1CC(=O)N(c2ccc(Br)cc2)C1
-6.2,Cc1ccc(NC(=O)CSCc2ccccc2C)cc1C
-5.2,CCC[C@@H](C)C(=O)Nc1ccc([C@@H](C)CC)cc1
-6.5,Cc1ccc(NC(=O)CSCc2ccccc2C)cc1
-5.0,CCC[C@H](C)C(=O)N1CCCC[C@@H]1CC
-6.1,Cc1cccc(NC(=O)CSCc2ccc(Cl)cc2)c1
-6.6,Cc1cccc(C)c1NC(=O)/C=C/c1ccc2c(c1)OCO2
-6.2,NC(=O)c1ccc(NC(=O)NC2CCCCC2)cc1
-5.9,CCc1ccc(N2C[C@@H](C(=O)NC)CC2=O)cc1
-5.8,Cc1ccc(NC(=O)CN(c2ccc(F)cc2)S(C)(=O)=O)cc1
-6.1,COc1ccc(/C=C/C(=O)Nc2ccc(F)c([N+](=O)[O-])c2)cc1
-5.8,O=C(/C=C/c1ccccc1Cl)Nc1ccncc1
-6.2,COC(=O)c1ccccc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1
-5.8,COc1ccccc1NC(=O)COc1ccc(C)cc1
-5.9,CCCC(=O)Nc1ccc2oc(c3ccccc3F)nc2c1
-6.2,CCCC(=O)Nc1cccc(c2nc3ccccc3o2)c1C
-6.3,CCC(=O)Nc1cccc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)c1
-6.1,CCC(=O)Nc1ccc(NC(=O)COc2ccccc2C)cc1
-6.1,CCC(=O)Nc1cccc(NC(=O)c2ccc(Cl)c(Cl)c2)c1
-6.2,Cc1ccc([N+](=O)[O-])cc1-c1ccc(C=O)o1
-6.4,CC(=O)N[C@@H](c1ccc(F)cc1)c1ccc2cccnc2c1O
-5.9,Cc1cc(F)c(F)c(C(=O)N2CCCC[C@@H]2C)c1Cl
-6.8,Cc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1C
-7.2,Cc1ccccc1OCC(=O)Nc1ccc2-c3c(Cc2c1)cccc3
-5.1,CCCC(=O)Nc1cc(Cl)c(Cl)cc1Cl
-6.3,CC(=O)Nc1cc(c2nc3ccc(C)cc3o2)ccc1Cl
-6.0,CCCC(=O)Nc1ccc(c2nc3cc(C)ccc3o2)cc1
-6.3,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)c(C)c1
-5.7,C[n+]1ccc2c(c1)ncn2Cc1ccccc1
-6.3,O=C(Nc1ccc(F)cc1)Nc1ccc(OC(F)(F)F)cc1
-6.3,CC1(C)CC(=O)C(=CNc2nc3ccccc3[nH]2)C(=O)C1
-6.1,Cc1ccc(OCC(=O)Nc2cccc(F)c2)c(C)c1
-6.4,Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2C)c(C)c1
-6.1,O=C(Cc1ccccc1)NC(=S)Nc1ccc(OC(F)F)cc1
-6.9,CC(=O)c1ccc(NC(=S)Nc2ccc3nccnc3c2)cc1
-4.7,CCNC(=O)c1cc(OC)c(OC)c(OC)c1
-6.6,COc1ccc(NC(=O)c2ccccc2Oc2ccccc2)c(OC)c1
-5.9,COc1ccccc1NC(=O)/C=C/c1ccc(Cl)cc1Cl
-5.8,COc1cc(C(=O)Nc2ccc(Cl)cc2)c([N+](=O)[O-])cc1OC
-5.9,NC(=O)/C(=C\c1cccc(Br)c1)NC(=O)c1ccccc1
-5.1,CCOc1cc(C(=O)N[C@@H](C)CC)cc(OCC)c1OCC
-5.8,COc1cc(C(=O)Nc2ccc(C)cc2C)c([N+](=O)[O-])cc1OC
-5.4,C[C@@H]1CCCCN1C(=O)c1ccc2c(c1)OCO2
-6.5,O=C(Nc1ccc(F)cc1)C1c2ccccc2Oc2ccccc12
-6.2,Cc1ccccc1NC(=O)c1ccc2c(c1)OCO2
-5.5,O=C(Cc1ccccc1[N+](=O)[O-])NC[C@H]1CCCO1
-6.8,O=C(Nc1ccc2ccccc2c1)Nc1ccc2nccnc2c1
-5.3,S=C(Nc1cccc(Cl)c1)N1CCOCC1
-6.5,CCOc1ccc(/C=C/2\N=C(c3ccccc3F)OC2=O)cc1OC
-5.7,Nc1nnc(CCC(=O)c2ccccc2)s1
-6.9,O=C(c1coc2ccc(O)cc12)c1ccc(OCc2ccccc2)cc1
-5.4,O=C(CCNc1cccc(Br)c1)c1cccs1
-6.7,CCC(=O)N[C@H](c1ccccc1Cl)c1ccc2cccnc2c1O
-5.3,Cc1ccc(NCCC(=O)c2cccs2)cc1
-6.2,COC(=O)c1cc(COc2ccc(C(=O)OC)cc2)c(C)o1
-6.6,CC(=O)N[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)ccc2ccccc12
-7.5,Cc1ccc([C@H](NC(=O)C(C)C)c2c(O)ccc3ccccc23)cc1
-6.3,CC(C)C(=O)N[C@H](c1ccco1)c1ccc2cccnc2c1O
-5.2,COC(=O)C(C(=O)OC)C(=O)c1ccc(C)cc1
-6.0,O=C1OC(=C/C/1=C/c1ccc(Br)cc1)c1ccccc1
-5.4,COc1ccc(NC2=C(C(C)=O)C(=O)CC(C)(C)C2)cc1
-6.1,O=C(c1ccc(F)cc1)N1CCN(C(=O)c2cccc(Cl)c2)CC1
-6.4,Cc1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1
-6.4,COc1ccccc1NC(=O)c1ccc(C(=O)c2ccccc2)o1
-6.1,Cc1cccc(OCC(=O)Nc2ccc(Br)cc2C)c1
-6.8,COc1ccccc1CNC(=O)COc1ccc2ccccc2c1
-6.3,Cc1cccc(OCC(=O)N[C@@H]2CCCC[C@H]2C)c1
-6.2,COc1ccc(CNC(=S)Nc2ccc(F)cc2)cc1
-6.1,CC(=O)c1ccc(NC(=O)c2ccc(OCC(C)C)cc2)cc1
-5.4,Cc1ccc(NS(=O)(=O)c2cccs2)cc1C
-6.2,O=C(/C=C/c1ccc(c2ccccc2[N+](=O)[O-])o1)Nc1cccnc1
-5.7,CCOc1cc(OCC)cc(C(=O)NCc2ccccc2)c1
-5.8,CCN(C(=O)c1cc2cc(OC)ccc2oc1=O)c1ccccc1
-6.3,Cc1c(C(=O)Nc2ccc(N3CCCCC3)cc2)cccc1[N+](=O)[O-]
-6.5,COc1ccc(C2=C/C(=C\c3ccc(OC(=O)C)cc3)/C(=O)O2)cc1
-6.8,O=C(NCc1ccccc1)c1ccc(c2ccc([N+](=O)[O-])cc2)o1
-6.5,Cc1c(C(=O)Nc2ccccc2C(N)=O)cccc1[N+](=O)[O-]
-6.0,O=C(COc1ccccc1[N+](=O)[O-])Nc1cccc(Cl)c1Cl
-5.6,CC(C)COc1ccc(C(=O)Nc2ccc(F)cc2)cc1
-6.2,O=C(NC1(Cc2ccc(O)cc2)CCCCC1)c1ccccc1
-6.8,Cc1cccc(OCc2nc3cc(Cl)ccc3c(=O)o2)c1
-6.6,CNC(=O)c1ccc(Nc2nnc(C)c3ccccc23)cc1
-6.4,O=C1NCC2=C1[C@H](c1ccccc1O)Nc1ccccc1N2
-5.7,O[C@@H]1CN=C2CCCc3c4cc(Cl)ccc4n(c32)C1
-6.1,C[C@@H](Cc1ccccc1)NC(=S)Nc1ccccc1
-6.4,Nc1nonc1-c1nc2ccccc2n1Cc1ccccc1
-6.7,COc1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@@H](c1cccc([N+](=O)[O-])c1)N2
-5.6,O=C(NCCN1CCCC1=O)c1ccccc1
-6.4,CSc1ccc(Cl)c(C(=O)NC[C@@H](C)c2ccccc2)c1
-5.3,CC1CCN(C[C@H](O)COC2CCC(C(C)(C)C)CC2)CC1
-6.2,Cc1ccc(n2c(C)nc3ccccc3c2=O)cc1Cl
-5.4,CCCN1CCn2c3ccc(Br)cc3c3c2[C@H]1CCC3
-6.5,CC(=O)Cc1cc(O)c2ccccc2c1OC(=O)c1ccccc1
-6.3,CCc1ccc(-n2c(C)cc(/C=C3/NC(=S)NC3=O)c2C)cc1
-6.2,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(NC(C)(C)C)n2)n1
-7.4,Cc1ccc(NC(=N)Nc2nc(C(F)(F)F)cc(=O)[nH]2)cc1
-7.0,CN1CCN(c2nc(-c3ccccc3O)nc3ccccc32)CC1
-5.8,Cc1cc(C)n(C[C@@H](O)COc2ccccc2[N+](=O)[O-])n1
-5.4,CC(C)(C)c1cc(O)c(S(N)(=O)=O)c(C(C)(C)C)c1
-6.0,Cc1cccc(OCC(=O)N[C@H](C)c2ccccc2)c1
-5.4,CCOc1cc([C@H]2NC(=S)NC(C)=C2C(=O)OC)ccc1OC
-5.5,CC(=O)COc1ccc2c(C)cc(=O)oc2c1
-5.5,CCc1c(C)c2ccc(OCC(C)=O)c(C)c2oc1=O
-5.7,CCc1ccc(NC(=O)c2cc(Cl)ccc2OC)cc1
-6.5,COC(=O)c1ccc(OC[C@@H](O)C[n+]2cn(C)c3ccccc32)cc1
-7.0,CCC(=O)N1N=C(c2ccccc2)C[C@H]1c1ccc([N+](=O)[O-])cc1
-6.3,Cc1cc(=O)oc2c(C)c(OCC(=O)c3ccc(Cl)cc3)ccc12
-6.2,Fc1ccc([C@H]2C=C(c3ccccc3)NC(=N2)S)cc1
-5.5,COc1ccc(Cl)cc1C(=O)NCc1ccco1
-6.9,Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1
-5.8,O=S(=O)(NC1C2CC3CC(C2)CC1C3)c1ccc(Cl)cc1
-5.4,CC(=O)NS(=O)(=O)c1ccc(NC(=O)C(C)(C)C)cc1
-5.5,CCC[C@@H](C)NC(=O)c1cc([N+](=O)[O-])ccc1Cl
-7.3,O=C(NC(=S)Nc1ccc2ccccc2c1)c1ccccc1Cl
-6.4,Cc1cc2ncn(C(=O)c3ccc(Cl)cc3[N+](=O)[O-])c2cc1C
-5.7,CCOc1ccc(C(=O)Nc2nnc(CC)s2)cc1[N+](=O)[O-]
-5.0,CCN(Cc1ccccc1)C(=O)C(Cl)(Cl)Cl
-5.7,COc1ccc(NC(=O)[C@H](C)Sc2ccccc2)cc1OC
-7.1,Cc1cc(/C=C2/C(=O)NC(=O)N(c3cccc(F)c3)C2=O)c(C)n1C
-6.1,O=C(Nc1ccc(F)c([N+](=O)[O-])c1)c1cccc(F)c1
-6.2,CCc1nnc(NC(=O)c2ccc3ccccc3c2)s1
-5.6,CC[C@H](C)NC(=O)[C@H](C)Sc1ccccc1
-5.7,CCN(Cc1ccccc1)C(=O)/C=C/c1ccccc1Cl
-5.0,C[C@H](Oc1ccccc1)C(=O)N1CCCC1
-5.9,COc1cccc(OC[C@@H](O)CN2CCCC[C@H]2C)c1
-6.8,Cc1c(NC(=O)/C=C/c2cccc3ccccc23)cccc1[N+](=O)[O-]
-5.6,COc1ccc(CCNC(=O)[C@@H](C)Sc2ccc(Cl)cc2)cc1
-4.5,CCN(CC)S(=O)(=O)c1ccc(Cl)c(Cl)c1OC
-6.5,Cc1cc(C=O)c(C)n1c1ccc(OCc2ccc(F)cc2)cc1
-4.3,CCCN(CCC)S(=O)(=O)c1cc(C(C)C)c(C)cc1OC
-6.8,CC(=O)Oc1cccc(C(=O)Nc2cc(C)ccc2O)c1
-6.5,S=C(NCc1ccc2c(c1)OCO2)Nc1ccccc1Cl
-6.6,Cc1cccc(C(=O)NC(=S)Nc2cccc(Cl)c2Cl)c1
-6.5,COc1ccccc1C(=O)NC(=S)Nc1c(C)cccc1C
-6.3,O=C(NC(=S)Nc1ccc(F)cc1)c1cc2ccccc2o1
-5.4,COc1ccc(C(=O)NC(=S)N2CCOCC2)cc1[N+](=O)[O-]
-6.4,c1coc(C2=NN3[C@H](C2)c2ccccc2O[C@H]3c2ccccc2)c1
-6.1,NC(=O)CSc1nc(O)cc(=O)n1-c1ccccc1F
-6.2,CCOc1ccc(NC(=S)NC(=O)c2ccccc2OC)cc1
-6.6,CCc1cc(=O)oc2c(C)c(O[C@H](C)C(=O)c3ccccc3)ccc12
-6.3,O=C(NC(=S)Nc1ccccc1F)c1ccc(Cl)cc1Cl
-6.2,CC1=C(C(=O)N2CCOCC2)[C@@H](c2cccc(Cl)c2)NC(=O)N1
-6.6,Cc1cc(OCC(=O)Nc2cc([N+](=O)[O-])ccc2F)ccc1Cl
-6.4,COc1ccc(OC)c([C@H](C)NC(=O)c2ccccc2)c1
-6.1,CN1C(=O)C(=Cc2ccc(N3CCCCC3)o2)C(=O)N(C)C1=S
-6.4,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(Cl)c(Cl)c1
-6.0,Cc1cc(Br)cc(C)c1NC(=O)c1cccc(F)c1
-6.4,CCOc1ccc([C@@H](C)NC(=O)c2cccc([N+](=O)[O-])c2)cc1
-6.1,CC(=O)c1ccc(NC(=S)NC(=O)c2cccs2)cc1
-5.9,COc1ccc(Br)cc1C(=O)Nc1ccccc1C
-5.7,O=C(NC(=S)Nc1cccnc1)c1ccc(Br)cc1
-5.6,CCOC(=O)CSc1nc2ccc(NC(C)=O)cc2s1
-6.2,COc1ccc(-c2nnc3nc(O)n(C)c(=O)c3n2)cc1
-6.8,Cc1ccc(C(=O)NC(=S)Nc2ncccc2C)cc1
-5.7,CN1C(=O)C(=Cc2ccc(O)cc2)C(=O)N(C)C1=S
-6.1,O=C(NC(=S)Nc1cc([N+](=O)[O-])ccc1F)c1cccs1
-6.5,Cc1ccccc1C(=O)N[C@H](C)c1ccc2c(c1)OCCO2
-6.2,COc1ccc(OC)c([C@@H](C)NC(=O)c2ccccc2Cl)c1
-6.3,COc1ccc(OC)c([C@H](C)NC(=O)c2ccc(Cl)cc2)c1
-6.1,Cc1ccc(NC(=O)CCC(=O)c2ccc(C)c(C)c2)cc1
-6.2,C[C@@H](NC(=O)NC(=O)c1ccc(F)cc1)c1ccccc1
-6.2,CCOc1ccc([C@H](C)NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
-6.3,Cc1ccc([N+](=O)[O-])cc1NC(=O)Oc1ccccc1
-5.3,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1
-5.5,CCN(C(C)=O)c1cccc2ccccc21
-6.3,CC(=O)COc1ccc2c(c1)oc(=O)cc2C(F)(F)F
-5.1,COc1ccc(NC(=O)CC2CCCCC2)cc1
-6.1,O=C(O)c1c2c(sc1NC(=O)c1cccnc1)CCCCC2
-5.6,COc1cccc(N2C(=O)C=C(C)C2=O)c1
-6.0,CC[C@@]1(CC(C)(C)c2ccccc2)OC[C@H](C)O1
-5.6,CC(C)OC(=O)c1ccc(OC(=O)c2cccnc2)cc1
-5.9,COc1cc(OC)cc(C(=O)NCc2ccccc2Cl)c1
-5.7,COc1cc(NC(=O)Cc2ccccc2)cc(OC)c1
-5.5,COc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1Cl
-6.1,O=C(NCc1ccc(F)cc1)c1ccc(Cl)c(Cl)c1
-6.0,CC(=O)CCc1ccc(OC(=O)c2cccnc2)cc1
-5.6,CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cc(C)ccc1C
-6.2,Cn1c(SCC(=O)c2ccccc2)nnc1-c1cccc(N)c1
-5.1,Cc1nccn1S(=O)(=O)c1cc(Cl)c(Cl)cc1Cl
-6.6,Cc1ccccc1NC(=S)NC(=O)c1cccc(F)c1
-5.5,Cc1cc(C)c(NC(=O)Cc2cccs2)c(C)c1
-5.5,CCOc1cccc(C(=O)NCc2ccco2)c1
-6.1,CCOc1ccc(NC(=S)NC(=O)c2cccc(F)c2)cc1
-6.0,Fc1ccc(N2CCN(C(=S)Nc3cccc(Cl)c3)CC2)cc1
-6.5,CCC(=O)Nc1cccc(NC(=S)NC(=O)c2ccc(F)cc2)c1
-6.2,COc1ccc(C(=O)NC(=S)Nc2ccccc2OC)cc1
-7.0,CC(=O)c1cccc(NC(=S)NC(=O)c2ccccc2Cl)c1
-6.0,O=C(NCc1ccccc1)c1cccc(Cl)c1Cl
-4.9,CCN(CC)c1ccc(NC(=S)NC(=O)c2cccc(F)c2)cc1
-5.9,O=C(NC(=S)Nc1ccccn1)c1ccc(Cl)cc1
-5.1,CC(C)C(NC(=O)c1ccccc1Cl)C(C)C
-6.1,COc1ccc(OC)c(NC(=O)/C(=C/c2ccco2)/c2ccccc2)c1
-5.9,O=C(CSc1ccc(Cl)cc1)Nc1ccccc1F
-6.1,COc1ccccc1NC(=S)NC(=O)c1ccccc1F
-5.9,O=C(NC(=S)Nc1cccnc1)c1ccccc1Br
-6.1,O=C(COc1ccc([N+](=O)[O-])cc1)NCc1cccnc1
-5.7,CCOc1ccc(/C=C(/NC(=O)c2ccccc2)C(N)=O)cc1
-7.1,Cc1cccc(C(=O)Nc2cccc(OC(=O)c3cccc(C)c3)c2)c1
-6.6,CC[C@H](C)c1ccc(NC(=S)NC(=O)c2ccc(C)c(C)c2)cc1
-6.3,Cc1ccnc(NC(=S)NC(=O)c2ccc(F)cc2)c1
-6.0,Cc1ccc(Cl)cc1NC(=O)CCSc1ccccc1
-6.2,COc1ccc(C(=O)NC(=S)Nc2cccc(OC)c2)cc1
-5.4,COC(CNC(=S)Nc1ccc(C)cc1)OC
-6.3,O=C(NC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccc(F)cc1
-6.7,COc1cccc(NC(=S)NC(=O)c2cccc(Cl)c2)c1
-5.4,CC(C)C(NC(=O)c1ccc(Cl)cc1Cl)C(C)C
-6.4,Cc1cccc(C(=O)NC(=S)NCc2cccnc2)c1
-6.4,O=C(COc1ccccc1)Nc1ccc2c(c1)C(=O)NC2=O
-5.9,c1ccc(C(Sc2ncccn2)c2ccccc2)cc1
-6.3,COC(=O)c1ccccc1NC(=S)NC(=O)c1cccc(F)c1
-6.5,O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccc2c(c1)OCCO2
-6.6,C[C@@H]1CCc2cc(F)ccc2N1C(=O)Nc1ccccc1Cl
-6.1,COc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1Cl
-5.5,CCC(CC)C(=O)Nc1ccccc1Cl
-5.9,C[C@H](Oc1ccccc1)C(=O)NCc1ccccc1Cl
-6.1,Cc1ccc(C(=O)COC(=O)c2ccncc2)cc1C
-4.8,Cc1ccc(C(=O)OCC(=O)c2ccc(C)c(C)c2)cc1
-6.5,O=S(=O)(/C=C/c1ccccc1)N1CCN(c2ccc(F)cc2)CC1
-6.0,O=C(NC(=S)Nc1ccc(F)c(Cl)c1)c1ccco1
-6.6,COc1ccccc1C(=O)OCC(=O)c1ccc(C)c(C)c1
-7.0,CC1(C)[C@@]2(C)CC[C@]1(C(=O)Nc1cccc(C(F)(F)F)c1)OC2=O
-5.5,Cc1cc(C(=O)OCC(=O)c2ccc(Cl)cc2)c2ccccc2n1
-6.8,Cc1ccc(c2nc(N)sc2c2ccc([N+](=O)[O-])cc2)c(C)c1
-5.8,CC1(C)[C@@]2(C)CC[C@]1(C(=O)NCc1ccccc1)OC2=O
-6.4,O=Cc1cn(c2ccccc2)nc1c1cc2ccccc2o1
-6.6,CC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(C)c(C)c2)cc1
-5.8,COc1ccc(/C=C/C(=O)NCc2ccccn2)cc1
-5.4,O=C(CCSc1ccccc1)NCc1ccc(Cl)cc1
-6.2,O=Cc1ccc(OCc2ccc(I)cc2)cc1
-4.7,CCCN(CCC)S(=O)(=O)c1ccc(Cl)c(OC)c1
-4.9,COc1ccc(-n2cccc2C=O)cc1
-6.7,O=C(Oc1ccc(Cl)c2cccnc12)c1cccc(Cl)c1
-6.2,Cc1ccccc1NC(=O)/C(=C/c1ccco1)/c1ccccc1
-6.8,O=C(Nc1nccs1)c1cn(c2ccccc2)nc1c1ccccc1
-6.3,COc1ccccc1C(=O)NC(=S)Nc1cccc(Cl)c1C
-6.1,C[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(Cl)cc1
-5.7,Cc1ccc(-c2nn(-c3ccccc3)cc2CO)o1
-6.6,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)/C1=C/c1ccc(O)cc1
-6.6,Cc1ccc(c2ccccc2)n1c1ccc(N2CCOCC2)cc1
-6.8,Cc1ccc(O)c(/C=C2/C(=O)NN(c3ccccc3)C2=O)c1
-6.3,CCCc1cc(=O)oc2c(C)c(OCc3ccccc3F)ccc12
-6.5,COc1ccccc1NC(=S)NC(=O)c1ccc(C(C)C)cc1
-6.4,O=c1oc2ccccc2cc1-c1nn(-c2ccccc2)cc1CO
-6.2,COc1ccccc1C(=O)NC(=S)Nc1ccc(F)cc1
-6.6,O=C(NC(=S)Nc1ccccc1)c1ccc(Cl)cc1Cl
-6.1,COc1ccccc1C(=O)NC(=S)Nc1ccc(N(C)C)cc1
-6.2,COc1ccc(/C=C2/C(=O)NC(=O)N(C3CCCCC3)C2=O)cc1C
-5.8,CC(C)COc1ccc(C(=O)N[C@@H](C)CCc2ccccc2)cc1
-7.2,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc2ccccc2c1
-6.2,CCOc1ccc(C(=O)NC(=S)Nc2c(C)cccc2C)cc1
-6.2,COc1ccc(-c2nn(-c3ccccc3)cc2CO)cc1
-6.2,CCOc1cc(C=O)cc(Cl)c1OCc1cccc([N+](=O)[O-])c1
-5.5,CC(=O)NC(=S)Nc1ccc(C(C)=O)cc1
-6.0,COc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1
-5.9,CO[C@@H](C(=O)Nc1ccc(Br)c(C)c1)c1ccccc1
-6.4,Cc1ccccc1CNC(=O)/C=C/c1ccc(Cl)cc1Cl
-6.8,CN1c2ccccc2[C@](O)(CC(=O)c2cccc([N+](=O)[O-])c2)C1=O
-6.8,COc1cccc(/C=C2/C(=O)NC(=O)N(c3ccccc3F)C2=O)c1
-6.2,CCC(=O)Nc1cccc(NC(=O)COc2cccc(C)c2)c1
-6.1,CO[C@H](C(=O)Nc1ccc(Cl)cc1C)c1ccccc1
-4.8,COC(=O)COc1ccc(Br)cc1C=O
-6.3,Cc1ccc(CNC(=O)CSCc2ccc([N+](=O)[O-])cc2)cc1
-5.9,O=Cc1ccc(OCc2ccc(F)cc2)c(Br)c1
-6.6,Cc1ccccc1CNC(=O)c1cccc([N+](=O)[O-])c1
-5.6,COc1ccc(CNC(=O)CSCc2ccc([N+](=O)[O-])cc2)cc1
-5.7,CC(C)Oc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1
-5.7,C[C@H](Oc1ccc(Cl)cc1)C(=O)NC[C@@H]1CCCO1
-6.1,CCOc1ccc(C(=O)NC(=S)Nc2ccc(Cl)cc2)cc1
-6.6,O=C(C[C@H](c1ccccc1)c1ccccc1O)NCc1ccccc1
-6.7,Cc1ccccc1OC(=O)c1ccc(C(=O)Oc2ccccc2C)cc1
-5.6,CCOC(=O)[C@H]1CCCN(CCC(=O)Nc2ccc(OC)cc2)C1
-6.3,Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2F)cc1
-6.6,C=Cc1ccc(COc2ccc3c(CC)cc(=O)oc3c2C)cc1
-6.3,CC(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=S)NC3=O)o2)cc1
-7.0,Cc1cccc(NC(=S)NC(=O)c2cccc(C)c2)c1
-6.1,COc1cccc(C(=O)NC(=S)Nc2ccc(N(C)C)cc2)c1
-5.1,CC[C@@H](C)NC(=O)COc1ccc(OC)cc1
-5.4,CCOC(=O)C1CCN(C(=O)COc2ccccc2Cl)CC1
-6.0,CCOc1ccccc1NC(=O)COc1ccc(Cl)c(C)c1
-6.2,Cc1ccccc1OCCC(=O)Nc1ccc(F)c(Cl)c1
-6.2,O=C(NCc1ccncc1)Nc1ccccc1Cl
-6.2,O=C(COc1ccccc1Cl)N1CCC(Cc2ccccc2)CC1
-5.8,CC[C@H](C)NC(=O)COc1ccc(Cl)c(C)c1
-5.3,CCN(CC)C(=O)COc1ccc(Cl)c(C)c1
-6.2,Cc1cc(OCc2nc(c3ccccc3)no2)ccc1Cl
-6.6,O=C(NC1CCCCCC1)c1ccc2ccccc2c1
